time,open,high,low,close,tick_volume,spread,real_volume,t
1548856800,11187.2,11195.9,11171.2,11181.4,3187,100,0,2019-01-30 14:00:00+00:00
1548860400,11181.4,11193.2,11172.4,11183.7,2929,100,0,2019-01-30 15:00:00+00:00
1548864000,11183.7,11212.4,11165.7,11173.7,6009,100,0,2019-01-30 16:00:00+00:00
1548867600,11173.2,11174.4,11129.9,11164.9,6664,100,0,2019-01-30 17:00:00+00:00
1548871200,11165.7,11190.7,11159.4,11190.4,5459,100,0,2019-01-30 18:00:00+00:00
1548874800,11190.4,11192.2,11174.7,11178.2,2726,200,0,2019-01-30 19:00:00+00:00
1548878400,11178.2,11184.7,11162.7,11167.7,1980,200,0,2019-01-30 20:00:00+00:00
1548882000,11167.7,11231.7,11167.7,11230.4,5028,200,0,2019-01-30 21:00:00+00:00
1548885600,11230.4,11232.7,11207.2,11207.2,3339,200,0,2019-01-30 22:00:00+00:00
1548889200,11204.2,11229.5,11188.9,11223.3,2898,800,0,2019-01-30 23:00:00+00:00
1548896400,11220.7,11242.8,11218.9,11241.5,1190,800,0,2019-01-31 01:00:00+00:00
1548900000,11241.7,11241.9,11215.5,11221.7,980,600,0,2019-01-31 02:00:00+00:00
1548903600,11221.7,11234.0,11214.0,11221.0,779,600,0,2019-01-31 03:00:00+00:00
1548907200,11221.0,11237.5,11216.5,11232.3,272,600,0,2019-01-31 04:00:00+00:00
1548910800,11232.3,11242.0,11229.3,11235.0,228,600,0,2019-01-31 05:00:00+00:00
1548914400,11235.0,11237.3,11227.9,11229.9,183,600,0,2019-01-31 06:00:00+00:00
1548918000,11229.9,11229.9,11196.6,11206.4,357,600,0,2019-01-31 07:00:00+00:00
1548921600,11206.4,11220.6,11196.6,11220.1,395,600,0,2019-01-31 08:00:00+00:00
1548925200,11222.4,11239.4,11216.9,11237.4,1936,100,0,2019-01-31 09:00:00+00:00
1548928800,11237.4,11308.4,11232.4,11276.0,6329,100,0,2019-01-31 10:00:00+00:00
1548932400,11276.0,11279.0,11194.8,11204.0,5306,100,0,2019-01-31 11:00:00+00:00
1548936000,11204.0,11208.5,11163.5,11176.0,4137,100,0,2019-01-31 12:00:00+00:00
1548939600,11176.3,11194.0,11176.3,11192.3,2845,100,0,2019-01-31 13:00:00+00:00
1548943200,11192.0,11194.3,11148.0,11148.0,3546,100,0,2019-01-31 14:00:00+00:00
1548946800,11148.0,11150.5,11091.0,11103.0,4226,100,0,2019-01-31 15:00:00+00:00
1548950400,11103.3,11104.8,11047.3,11075.8,7552,100,0,2019-01-31 16:00:00+00:00
1548954000,11077.8,11127.8,11073.5,11103.5,7073,100,0,2019-01-31 17:00:00+00:00
1548957600,11103.5,11190.5,11094.5,11187.5,7147,100,0,2019-01-31 18:00:00+00:00
1548961200,11187.3,11200.3,11174.8,11185.5,3935,200,0,2019-01-31 19:00:00+00:00
1548964800,11185.5,11194.5,11175.5,11189.0,3027,200,0,2019-01-31 20:00:00+00:00
1548968400,11189.0,11195.0,11179.8,11187.0,2293,200,0,2019-01-31 21:00:00+00:00
1548972000,11187.0,11192.5,11172.0,11186.3,2955,200,0,2019-01-31 22:00:00+00:00
1548975600,11183.3,11221.9,11173.4,11221.9,3371,800,0,2019-01-31 23:00:00+00:00
1548982800,11191.6,11195.2,11169.3,11174.2,1318,800,0,2019-02-01 01:00:00+00:00
1548986400,11174.2,11200.4,11174.2,11187.4,1303,600,0,2019-02-01 02:00:00+00:00
1548990000,11187.4,11202.9,11155.1,11161.9,779,600,0,2019-02-01 03:00:00+00:00
1548993600,11161.9,11174.4,11152.1,11168.1,468,600,0,2019-02-01 04:00:00+00:00
1548997200,11168.1,11176.6,11158.9,11159.4,398,600,0,2019-02-01 05:00:00+00:00
1549000800,11159.4,11166.9,11153.6,11155.9,310,600,0,2019-02-01 06:00:00+00:00
1549004400,11155.9,11158.1,11144.1,11145.1,414,600,0,2019-02-01 07:00:00+00:00
1549008000,11146.9,11164.6,11144.9,11164.6,372,600,0,2019-02-01 08:00:00+00:00
1549011600,11165.4,11200.6,11160.9,11195.9,2046,100,0,2019-02-01 09:00:00+00:00
1549015200,11194.9,11219.9,11155.6,11196.1,6101,100,0,2019-02-01 10:00:00+00:00
1549018800,11196.1,11214.6,11164.1,11179.8,4285,100,0,2019-02-01 11:00:00+00:00
1549022400,11180.3,11187.3,11139.1,11159.3,3673,100,0,2019-02-01 12:00:00+00:00
1549026000,11159.3,11176.6,11143.6,11149.8,2861,100,0,2019-02-01 13:00:00+00:00
1549029600,11149.8,11159.8,11128.8,11136.3,2964,100,0,2019-02-01 14:00:00+00:00
1549033200,11135.6,11187.3,11135.6,11175.1,4178,100,0,2019-02-01 15:00:00+00:00
1549036800,11174.8,11181.6,11113.6,11114.3,6334,100,0,2019-02-01 16:00:00+00:00
1549040400,11114.3,11176.3,11113.8,11160.3,7325,100,0,2019-02-01 17:00:00+00:00
1549044000,11160.6,11199.8,11150.8,11192.8,5581,100,0,2019-02-01 18:00:00+00:00
1549047600,11193.1,11194.1,11173.1,11179.8,3324,200,0,2019-02-01 19:00:00+00:00
1549051200,11179.8,11185.8,11170.1,11179.1,2520,200,0,2019-02-01 20:00:00+00:00
1549054800,11179.1,11179.3,11167.1,11172.1,2963,200,0,2019-02-01 21:00:00+00:00
1549058400,11172.1,11190.3,11165.3,11189.3,2313,200,0,2019-02-01 22:00:00+00:00
1549242000,11172.2,11184.1,11169.6,11179.4,686,800,0,2019-02-04 01:00:00+00:00
1549245600,11179.0,11201.3,11179.0,11200.4,870,600,0,2019-02-04 02:00:00+00:00
1549249200,11200.4,11203.1,11185.9,11198.1,304,600,0,2019-02-04 03:00:00+00:00
1549252800,11198.1,11202.1,11192.6,11193.1,221,600,0,2019-02-04 04:00:00+00:00
1549256400,11195.4,11197.9,11188.9,11193.1,186,600,0,2019-02-04 05:00:00+00:00
1549260000,11192.6,11193.6,11187.6,11191.1,197,600,0,2019-02-04 06:00:00+00:00
1549263600,11191.1,11191.1,11181.1,11185.1,285,600,0,2019-02-04 07:00:00+00:00
1549267200,11184.6,11196.4,11180.9,11194.4,373,600,0,2019-02-04 08:00:00+00:00
1549270800,11194.4,11194.4,11175.1,11186.4,1234,100,0,2019-02-04 09:00:00+00:00
1549274400,11186.4,11211.9,11128.6,11141.6,6051,100,0,2019-02-04 10:00:00+00:00
1549278000,11141.9,11198.6,11139.6,11186.6,3999,100,0,2019-02-04 11:00:00+00:00
1549281600,11185.9,11188.6,11154.4,11155.9,2957,100,0,2019-02-04 12:00:00+00:00
1549285200,11155.9,11162.6,11138.4,11150.4,2817,100,0,2019-02-04 13:00:00+00:00
1549288800,11149.9,11164.1,11147.4,11159.9,2574,100,0,2019-02-04 14:00:00+00:00
